,date,iso_code,total_cases_per_million,people_vaccinated_per_hundred,median_age,icu_patients_per_million,total_deaths_per_million
60653,2021-03-12,ITA,52607.919,7.73,47.9,48.271,1682.4289999999999
60654,2021-03-13,ITA,53039.128,7.94,47.9,49.397,1687.68
60655,2021-03-14,ITA,53392.032999999996,8.06,47.9,51.053999999999995,1692.0539999999999
60656,2021-03-15,ITA,53644.685999999994,8.24,47.9,52.29600000000001,1697.918
60657,2021-03-16,ITA,53982.218,8.35,47.9,53.93600000000001,1706.233
60658,2021-03-17,ITA,54363.880999999994,8.49,47.9,54.946999999999996,1713.3729999999998
60659,2021-03-18,ITA,54776.371,8.63,47.9,55.211999999999996,1720.38
60660,2021-03-19,ITA,55202.212999999996,8.79,47.9,55.725,1726.774
60661,2021-03-20,ITA,55598.337,8.98,47.9,56.106,1733.4170000000001
60662,2021-03-21,ITA,55930.387,9.12,47.9,57.117,1738.3870000000002
60663,2021-03-22,ITA,56336.251,9.34,47.9,58.144,1744.781
60664,2021-03-23,ITA,56646.667,9.6,47.9,58.74,1753.908
60665,2021-03-24,ITA,56998.611,9.88,47.9,59.43600000000001,1761.5279999999998
60666,2021-03-25,ITA,57390.892,10.19,47.9,59.966,1769.148
60667,2021-03-26,ITA,57789.71599999999,10.51,47.9,60.099,1776.7179999999998
60668,2021-03-27,ITA,58184.530999999995,10.8,47.9,60.215,1783.013
60669,2021-03-28,ITA,58509.276,11.0,47.9,60.943000000000005,1787.933
60670,2021-03-29,ITA,58722.967000000004,11.3,47.9,61.638999999999996,1794.8410000000001
60671,2021-03-30,ITA,58988.920999999995,11.62,47.9,61.556000000000004,1803.604
60672,2021-03-31,ITA,59384.615,11.98,47.9,61.457,1811.34
60673,2021-04-01,ITA,59752.097,12.31,47.9,60.977,1819.639
60674,2021-04-02,ITA,60115.157,12.64,47.9,61.358000000000004,1827.6070000000002
60675,2021-04-03,ITA,60467.117999999995,12.93,47.9,61.523,1833.835
60676,2021-04-04,ITA,60765.574,13.05,47.9,61.341,1839.236
60677,2021-04-05,ITA,60942.49,13.27,47.9,61.903999999999996,1844.139
60678,2021-04-06,ITA,61071.085999999996,13.62,47.9,62.004,1851.1129999999998
60679,2021-04-07,ITA,61297.797,14.03,47.9,61.01,1861.499
60680,2021-04-08,ITA,61582.867999999995,14.44,47.9,60.678000000000004,1869.566
60681,2021-04-09,ITA,61896.348,14.86,47.9,59.684,1881.46
60682,2021-04-10,ITA,62187.084,15.28,47.9,59.43600000000001,1887.1589999999999
60683,2021-04-11,ITA,62447.77099999999,15.55,47.9,59.386,1892.642
60684,2021-04-12,ITA,62609.779,15.89,47.9,59.519,1898.5720000000001
60685,2021-04-13,ITA,62832.399000000005,16.26,47.9,58.409,1906.457
60686,2021-04-14,ITA,63100.092000000004,16.66,47.9,57.813,1914.226
60687,2021-04-15,ITA,63381.087999999996,17.08,47.9,56.603,1920.521
60688,2021-04-16,ITA,63644.856,17.55,47.9,55.75899999999999,1927.628
60689,2021-04-17,ITA,63899.364,18.0,47.9,55.328,1932.763
60690,2021-04-18,ITA,64109.543,18.32,47.9,54.847,1936.921
60691,2021-04-19,ITA,64256.361,18.69,47.9,53.738,1942.155
60692,2021-04-20,ITA,64456.28599999999,19.08,47.9,52.196999999999996,1948.616
60693,2021-04-21,ITA,64685.483,19.5,47.9,50.955,1954.645
60694,2021-04-22,ITA,64951.288,19.94,47.9,50.044,1960.609
60695,2021-04-23,ITA,65195.757000000005,20.4,47.9,49.348,1966.274
60696,2021-04-24,ITA,65424.58900000001,20.85,47.9,47.94,1971.608
60697,2021-04-25,ITA,65642.538,21.21,47.9,47.41,1975.203
60698,2021-04-26,ITA,65782.348,21.65,47.9,47.193999999999996,1980.1889999999999
60699,2021-04-27,ITA,65954.593,22.08,47.9,45.521,1986.368
60700,2021-04-28,ITA,66176.269,22.53,47.9,44.908,1992.066
60701,2021-04-29,ITA,66413.383,23.12,47.9,43.732,1996.8370000000002
60702,2021-04-30,ITA,66636.103,23.69,47.9,42.788000000000004,2001.194
60703,2021-05-01,ITA,66850.854,24.16,47.9,41.777,2004.9370000000001
60704,2021-05-02,ITA,67002.343,24.57,47.9,41.81100000000001,2007.3229999999999
60705,2021-05-03,ITA,67100.84,25.06,47.9,41.247,2011.5629999999999
60706,2021-05-04,ITA,67251.799,25.58,47.9,40.138000000000005,2016.616
60707,2021-05-05,ITA,67427.042,26.15,47.9,39.226,2021.039
60708,2021-05-06,ITA,67622.478,26.72,47.9,38.233000000000004,2025.3129999999999
60709,2021-05-07,ITA,67797.225,27.31,47.9,37.321,2028.7420000000002
60710,2021-05-08,ITA,67965.759,27.85,47.9,36.626,2032.4520000000002
60711,2021-05-09,ITA,68103.068,28.28,47.9,36.311,2034.755
60712,2021-05-10,ITA,68187.17,28.77,47.9,35.748000000000005,2038.035
60713,2021-05-11,ITA,68302.182,29.27,47.9,34.058,2042.193
60714,2021-05-12,ITA,68432.186,29.81,47.9,32.998000000000005,2046.533
60715,2021-05-13,ITA,68566.06599999999,30.38,47.9,31.358,2049.862
60716,2021-05-14,ITA,68691.332,30.96,47.9,30.811,2052.877
60717,2021-05-15,ITA,68801.524,31.57,47.9,29.9,2055.13
60718,2021-05-16,ITA,68896.741,32.02,47.9,29.47,2056.6710000000003
60719,2021-05-17,ITA,68953.957,32.47,47.9,29.055,2058.99
60720,2021-05-18,ITA,69027.656,32.94,47.9,27.979,2062.319
60721,2021-05-19,ITA,69118.76400000001,33.45,47.9,27.217,2064.788
60722,2021-05-20,ITA,69213.782,33.96,47.9,25.576999999999998,2067.504
60723,2021-05-21,ITA,69300.17,34.51,47.9,24.334,2071.115
60724,2021-05-22,ITA,69378.258,35.04,47.9,23.688000000000002,2073.186
60725,2021-05-23,ITA,69444.40299999999,35.46,47.9,23.357,2074.379
60726,2021-05-24,ITA,69485.634,35.92,47.9,22.893,2076.201
60727,2021-05-25,ITA,69538.974,36.36,47.9,21.916,2078.951
60728,2021-05-26,ITA,69604.158,36.84,47.9,21.17,2080.955
60729,2021-05-27,ITA,69672.788,37.35,47.9,19.977999999999998,2083.788
60730,2021-05-28,ITA,69734.692,37.89,47.9,18.917,2085.875
60731,2021-05-29,ITA,69790.152,38.42,47.9,18.139,2087.25
60732,2021-05-30,ITA,69838.98700000001,38.85,47.9,17.576,2087.979
60733,2021-05-31,ITA,69869.102,39.39,47.9,17.112000000000002,2089.337
60734,2021-06-01,ITA,69910.234,39.94,47.9,16.383,2090.8779999999997
60735,2021-06-02,ITA,69958.20599999999,40.51,47.9,15.455,2091.905
60736,2021-06-03,ITA,69990.724,41.28,47.9,14.776,2092.882
60737,2021-06-04,ITA,70033.065,42.12,47.9,13.849,2094.091
60738,2021-06-05,ITA,70073.384,42.95,47.9,13.052999999999999,2095.036
60739,2021-06-06,ITA,70111.07,43.66,47.9,12.821,2095.88
60740,2021-06-07,ITA,70132.108,44.42,47.9,12.573,2096.9570000000003
60741,2021-06-08,ITA,70163.483,45.19,47.9,11.397,2098.647
60742,2021-06-09,ITA,70199.893,45.97,47.9,10.95,2099.922
60743,2021-06-10,ITA,70234.315,46.81,47.9,10.37,2101.38
60744,2021-06-11,ITA,70265.657,47.62,47.9,9.889,2102.5229999999997
60745,2021-06-12,ITA,70294.182,48.39,47.9,9.508,2103.384
60746,2021-06-13,ITA,70317.208,48.98,47.9,9.359,2103.815
60747,2021-06-14,ITA,70332.232,49.54,47.9,8.879,2104.411
60748,2021-06-15,ITA,70352.989,50.07,47.9,8.349,2105.455
60749,2021-06-16,ITA,70376.18,50.61,47.9,7.8020000000000005,2106.3160000000003
60750,2021-06-17,ITA,70398.09599999999,51.14,47.9,7.355,2106.929
60751,2021-06-18,ITA,70417.09599999999,51.67,47.9,6.891,2107.509
60752,2021-06-19,ITA,70436.858,52.16,47.9,6.527,2107.973
60753,2021-06-20,ITA,70451.452,52.53,47.9,6.444,2108.255
60754,2021-06-21,ITA,70459.47,53.0,47.9,6.377999999999999,2108.6020000000003
60755,2021-06-22,ITA,70473.285,53.48,47.9,5.997000000000001,2109.116
60756,2021-06-23,ITA,70492.17,53.95,47.9,5.6979999999999995,2109.613
60757,2021-06-24,ITA,70496.576,54.44,47.9,5.433,2109.779
60758,2021-06-25,ITA,70509.016,54.91,47.9,5.069,2110.706
60759,2021-06-26,ITA,70522.898,55.35,47.9,4.936,2111.369
60760,2021-06-27,ITA,70535.819,55.71,47.9,4.87,2111.601
60761,2021-06-28,ITA,70542.23,56.15,47.9,4.787,2112.065
60762,2021-06-29,ITA,70553.444,56.56,47.9,4.473,2112.76
60763,2021-06-30,ITA,70566.299,56.97,47.9,4.092,2113.158
72992,2021-01-06,LUX,74714.798,0.21,39.7,40.957,814.4119999999999
72993,2021-01-07,LUX,74969.991,0.24,39.7,36.231,820.7130000000001
72994,2021-01-08,LUX,75209.431,0.27,39.7,34.656,830.164
72997,2021-01-11,LUX,75655.231,0.31,39.7,37.806,842.7669999999999
72998,2021-01-12,LUX,75897.822,0.37,39.7,33.080999999999996,847.492
72999,2021-01-13,LUX,76198.698,0.45,39.7,36.231,853.793
73000,2021-01-14,LUX,76378.27799999999,0.51,39.7,33.080999999999996,858.5189999999999
73001,2021-01-15,LUX,76605.116,0.58,39.7,28.355,864.82
73002,2021-01-16,LUX,76605.116,0.59,39.7,29.93,864.82
73004,2021-01-18,LUX,77014.685,0.65,39.7,31.505,877.422
73005,2021-01-19,LUX,77148.582,0.71,39.7,26.779,882.148
73006,2021-01-20,LUX,77509.318,0.78,39.7,22.054000000000002,885.299
73007,2021-01-21,LUX,77690.473,0.89,39.7,22.054000000000002,885.299
73008,2021-01-22,LUX,77877.93,1.0,39.7,22.054000000000002,885.299
73009,2021-01-23,LUX,77877.93,1.02,39.7,23.629,885.299
73011,2021-01-25,LUX,78342.633,1.15,39.7,23.629,891.6
73012,2021-01-26,LUX,78530.089,1.3,39.7,23.629,897.9010000000001
73013,2021-01-27,LUX,78903.427,1.43,39.7,22.054000000000002,899.4760000000001
73014,2021-01-28,LUX,79122.38900000001,1.56,39.7,18.903,904.202
73015,2021-01-29,LUX,79374.431,1.67,39.7,17.328,908.928
73016,2021-01-30,LUX,79374.431,1.69,39.7,17.328,908.928
73018,2021-02-01,LUX,79917.897,1.79,39.7,20.477999999999998,919.955
73019,2021-02-02,LUX,80217.197,1.88,39.7,22.054000000000002,923.105
73020,2021-02-03,LUX,80540.12700000001,1.98,39.7,18.903,924.68
73021,2021-02-04,LUX,80858.33,2.09,39.7,17.328,926.2560000000001
73022,2021-02-05,LUX,81145.02799999999,2.18,39.7,18.903,929.4060000000001
73023,2021-02-06,LUX,81145.02799999999,2.2,39.7,22.054000000000002,929.4060000000001
73025,2021-02-08,LUX,81723.15,2.22,39.7,23.629,940.433
73026,2021-02-09,LUX,81948.413,2.24,39.7,18.903,945.159
73027,2021-02-10,LUX,82302.848,2.37,39.7,20.477999999999998,948.309
73028,2021-02-11,LUX,82531.261,2.54,39.7,22.054000000000002,951.46
73029,2021-02-12,LUX,82762.825,2.67,39.7,15.753,954.61
73030,2021-02-13,LUX,82762.825,2.72,39.7,17.328,954.61
73032,2021-02-15,LUX,83367.727,2.84,39.7,25.204,962.487
73033,2021-02-16,LUX,83586.688,3.09,39.7,26.779,964.062
73034,2021-02-17,LUX,84007.284,3.25,39.7,26.779,970.363
73035,2021-02-18,LUX,84374.321,3.44,39.7,23.629,975.0889999999999
73036,2021-02-19,LUX,84720.879,3.62,39.7,20.477999999999998,979.815
73037,2021-02-20,LUX,84720.879,3.66,39.7,20.477999999999998,979.815
73039,2021-02-22,LUX,85335.23199999999,3.73,39.7,25.204,989.2660000000001
73040,2021-02-23,LUX,85621.93,3.86,39.7,23.629,990.841
73041,2021-02-24,LUX,86132.31599999999,3.98,39.7,23.629,995.567
73042,2021-02-25,LUX,86436.34199999999,4.11,39.7,26.779,998.7180000000001
73043,2021-02-26,LUX,86812.83,4.22,39.7,29.93,1003.444
73044,2021-02-27,LUX,86812.83,4.27,39.7,31.505,1003.444
73046,2021-03-01,LUX,87395.67800000001,4.36,39.7,31.505,1006.5939999999999
73047,2021-03-02,LUX,87635.118,4.49,39.7,31.505,1009.745
73048,2021-03-03,LUX,88060.44,4.63,39.7,34.656,1012.895
73049,2021-03-04,LUX,88388.095,4.84,39.7,34.656,1019.196
73050,2021-03-05,LUX,88681.094,5.04,39.7,36.231,1027.072
73051,2021-03-06,LUX,88681.094,5.13,39.7,33.080999999999996,1027.072
73053,2021-03-08,LUX,89281.27,5.24,39.7,37.806,1044.4
73054,2021-03-09,LUX,89509.683,5.44,39.7,37.806,1052.277
73055,2021-03-10,LUX,89878.295,5.78,39.7,47.258,1060.153
73056,2021-03-11,LUX,90295.74,6.23,39.7,50.408,1063.3039999999999
73057,2021-03-12,LUX,90582.43800000001,6.65,39.7,42.532,1072.755
73058,2021-03-13,LUX,90582.43800000001,6.85,39.7,39.382,1072.755
73060,2021-03-15,LUX,91248.775,7.07,39.7,40.957,1091.6580000000001
73061,2021-03-16,LUX,91540.19900000001,7.5,39.7,39.382,1097.9589999999998
73062,2021-03-17,LUX,92008.05300000001,7.91,39.7,36.231,1108.986
73063,2021-03-18,LUX,92427.073,8.33,39.7,26.779,1110.562
73064,2021-03-19,LUX,92869.722,8.72,39.7,29.93,1124.739
73065,2021-03-20,LUX,92869.722,8.88,39.7,31.505,1124.739
73067,2021-03-22,LUX,93723.516,9.04,39.7,33.080999999999996,1132.615
73068,2021-03-23,LUX,93983.435,9.34,39.7,28.355,1143.642
73069,2021-03-24,LUX,94369.37400000001,9.61,39.7,33.080999999999996,1146.7930000000001
73070,2021-03-25,LUX,94838.80300000001,9.89,39.7,29.93,1159.395
73071,2021-03-26,LUX,95248.37199999999,10.19,39.7,33.080999999999996,1162.545
73072,2021-03-27,LUX,95248.37199999999,10.37,39.7,36.231,1162.545
73074,2021-03-29,LUX,96206.133,10.81,39.7,39.382,1167.271
73075,2021-03-30,LUX,96492.83099999999,11.17,39.7,39.382,1170.422
73076,2021-03-31,LUX,97102.45800000001,11.52,39.7,47.258,1175.147
73077,2021-04-01,LUX,97478.94699999999,11.95,39.7,47.258,1179.873
73078,2021-04-02,LUX,97831.806,12.35,39.7,48.833,1181.448
73079,2021-04-03,LUX,97831.806,12.77,39.7,47.258,1181.448
73081,2021-04-05,LUX,97831.806,13.18,39.7,50.408,1181.448
73082,2021-04-06,LUX,98650.94300000001,13.6,39.7,48.833,1198.776
73083,2021-04-07,LUX,98915.588,13.97,39.7,50.408,1200.3519999999999
73084,2021-04-08,LUX,99525.215,14.34,39.7,47.258,1200.3519999999999
73085,2021-04-09,LUX,99977.31599999999,14.77,39.7,42.532,1201.927
73086,2021-04-10,LUX,99977.31599999999,15.13,39.7,44.107,1201.927
73088,2021-04-12,LUX,100627.9,15.75,39.7,50.408,1216.104
73089,2021-04-13,LUX,100914.599,16.31,39.7,51.983999999999995,1223.981
73090,2021-04-14,LUX,101343.071,16.88,39.7,51.983999999999995,1235.007
73091,2021-04-15,LUX,101681.752,17.4,39.7,50.408,1236.583
73092,2021-04-16,LUX,101992.08,17.95,39.7,48.833,1236.583
73093,2021-04-17,LUX,101992.08,18.61,39.7,56.71,1236.583
73095,2021-04-19,LUX,102619.035,18.79,39.7,59.86,1238.1580000000001
73096,2021-04-20,LUX,102894.70599999999,18.95,39.7,59.86,1238.1580000000001
73097,2021-04-21,LUX,103343.65699999999,19.4,39.7,53.559,1241.308
73098,2021-04-22,LUX,103672.88699999999,19.81,39.7,51.983999999999995,1244.4589999999998
73099,2021-04-23,LUX,103978.48800000001,20.25,39.7,56.71,1244.4589999999998
73100,2021-04-24,LUX,103978.48800000001,20.57,39.7,53.559,1244.4589999999998
73102,2021-04-26,LUX,104556.61,20.77,39.7,58.285,1246.0339999999999
73103,2021-04-27,LUX,104903.168,20.9,39.7,56.71,1246.0339999999999
73104,2021-04-28,LUX,105268.63,21.49,39.7,56.71,1247.61
73105,2021-04-29,LUX,105613.61300000001,22.13,39.7,53.559,1250.76
73106,2021-04-30,LUX,105865.655,22.74,39.7,53.559,1253.911
73107,2021-05-01,LUX,105865.655,23.38,39.7,51.983999999999995,1253.911
73109,2021-05-03,LUX,106322.48199999999,23.97,39.7,50.408,1260.212
73110,2021-05-04,LUX,106554.046,24.56,39.7,53.559,1260.212
73111,2021-05-05,LUX,106881.701,25.27,39.7,51.983999999999995,1260.212
73112,2021-05-06,LUX,107149.496,26.05,39.7,50.408,1261.787
73113,2021-05-07,LUX,107359.006,26.72,39.7,48.833,1261.787
73114,2021-05-08,LUX,107359.006,27.59,39.7,48.833,1261.787
73116,2021-05-10,LUX,107796.929,28.26,39.7,47.258,1266.513
73117,2021-05-11,LUX,107987.537,28.87,39.7,47.258,1269.663
73118,2021-05-12,LUX,108296.288,29.55,39.7,47.258,1269.663
73119,2021-05-13,LUX,108296.288,30.2,39.7,45.683,1269.663
73120,2021-05-14,LUX,108570.384,30.88,39.7,45.683,1269.663
73121,2021-05-15,LUX,108570.384,31.44,39.7,44.107,1269.663
73123,2021-05-17,LUX,108992.555,32.27,39.7,45.683,1272.8139999999999
73124,2021-05-18,LUX,109069.743,33.0,39.7,33.080999999999996,1272.8139999999999
73125,2021-05-19,LUX,109320.21,33.6,39.7,28.355,1272.8139999999999
73126,2021-05-20,LUX,109425.75300000001,34.03,39.7,26.779,1274.389
73127,2021-05-21,LUX,109551.774,34.41,39.7,26.779,1275.964
73128,2021-05-22,LUX,109551.774,34.81,39.7,26.779,1275.964
73130,2021-05-24,LUX,109551.774,34.99,39.7,26.779,1275.964
73131,2021-05-25,LUX,109605.33300000001,35.18,39.7,26.779,1279.115
73132,2021-05-26,LUX,109747.10699999999,35.31,39.7,23.629,1279.115
73133,2021-05-27,LUX,109873.12800000001,35.53,39.7,18.903,1280.69
73134,2021-05-28,LUX,110000.725,35.72,39.7,18.903,1282.265
73135,2021-05-29,LUX,110000.725,35.92,39.7,17.328,1282.265
73137,2021-05-31,LUX,110161.40199999999,36.18,39.7,11.027000000000001,1283.8410000000001
73138,2021-06-01,LUX,110241.74,36.6,39.7,7.876,1286.991
73139,2021-06-02,LUX,110311.052,37.44,39.7,4.726,1288.566
73140,2021-06-03,LUX,110407.14300000001,38.18,39.7,4.726,1288.566
73141,2021-06-04,LUX,110555.21800000001,38.92,39.7,4.726,1288.566
73142,2021-06-05,LUX,110555.21800000001,39.5,39.7,3.1510000000000002,1288.566
73144,2021-06-07,LUX,110671.787,40.03,39.7,3.1510000000000002,1288.566
73145,2021-06-08,LUX,110726.92199999999,40.63,39.7,4.726,1288.566
73146,2021-06-09,LUX,110808.835,41.05,39.7,3.1510000000000002,1288.566
73147,2021-06-10,LUX,110871.84599999999,41.47,39.7,1.575,1288.566
73148,2021-06-11,LUX,110908.07699999999,41.86,39.7,1.575,1288.566
73149,2021-06-12,LUX,110908.07699999999,42.24,39.7,1.575,1288.566
73151,2021-06-14,LUX,110969.51199999999,42.66,39.7,3.1510000000000002,1288.566
73152,2021-06-15,LUX,111002.59300000001,43.02,39.7,3.1510000000000002,1288.566
73153,2021-06-16,LUX,111032.523,43.8,39.7,3.1510000000000002,1288.566
73154,2021-06-17,LUX,111060.87800000001,44.63,39.7,3.1510000000000002,1288.566
73155,2021-06-18,LUX,111081.356,45.37,39.7,3.1510000000000002,1288.566
73156,2021-06-19,LUX,111081.356,46.2,39.7,3.1510000000000002,1288.566
73158,2021-06-21,LUX,111111.286,47.15,39.7,3.1510000000000002,1288.566
73159,2021-06-22,LUX,111130.189,48.13,39.7,3.1510000000000002,1288.566
73160,2021-06-23,LUX,111130.189,49.03,39.7,3.1510000000000002,1288.566
73161,2021-06-24,LUX,111191.625,49.86,39.7,3.1510000000000002,1288.566
73162,2021-06-25,LUX,111213.67800000001,50.81,39.7,1.575,1288.566
73163,2021-06-26,LUX,111213.67800000001,51.82,39.7,1.575,1288.566
73165,2021-06-28,LUX,111279.839,52.77,39.7,1.575,1288.566
73166,2021-06-29,LUX,111363.32800000001,53.37,39.7,1.575,1288.566
73167,2021-06-30,LUX,111508.25300000001,53.72,39.7,1.575,1288.566
75219,2021-02-24,MYS,8902.01,0.0,29.9,8.238,33.347
75220,2021-02-25,MYS,8960.711,0.0,29.9,8.36,33.744
75221,2021-02-26,MYS,9029.45,0.02,29.9,7.78,34.049
75222,2021-02-27,MYS,9101.575,0.04,29.9,7.841,34.354
75223,2021-02-28,MYS,9175.928,0.06,29.9,7.872000000000001,34.629
75224,2021-03-01,MYS,9231.7,0.1,29.9,7.566,34.781
75225,2021-03-02,MYS,9279.143,0.17,29.9,7.6579999999999995,34.964
75226,2021-03-03,MYS,9332.383,0.24,29.9,7.414,35.178000000000004
75227,2021-03-04,MYS,9395.325,0.3,29.9,7.109,35.330999999999996
75228,2021-03-05,MYS,9461.043,0.34,29.9,6.987,35.514
75229,2021-03-06,MYS,9512.3,0.39,29.9,6.132000000000001,35.727
75230,2021-03-07,MYS,9563.648000000001,0.43,29.9,5.98,35.819
75231,2021-03-08,MYS,9610.298,0.51,29.9,6.468,36.063
75232,2021-03-09,MYS,9649.351,0.6,29.9,5.949,36.336999999999996
75233,2021-03-10,MYS,9693.529,0.69,29.9,5.614,36.49
75234,2021-03-11,MYS,9743.779,0.77,29.9,5.461,36.764
75235,2021-03-12,MYS,9791.832,0.84,29.9,5.492000000000001,36.856
75236,2021-03-13,MYS,9836.681999999999,0.89,29.9,5.582999999999999,36.948
75237,2021-03-14,MYS,9877.992,0.92,29.9,5.4,37.07
75238,2021-03-15,MYS,9914.848,0.98,29.9,5.522,37.161
75239,2021-03-16,MYS,9947.28,1.06,29.9,5.522,37.314
75240,2021-03-17,MYS,9984.472,1.12,29.9,5.614,37.375
75241,2021-03-18,MYS,10021.481,1.17,29.9,5.797000000000001,37.466
75242,2021-03-19,MYS,10069.564,1.2,29.9,5.766,37.527
75243,2021-03-20,MYS,10120.546,1.22,29.9,5.644,37.649
75244,2021-03-21,MYS,10161.033000000001,1.24,29.9,5.582999999999999,37.771
75245,2021-03-22,MYS,10195.082,1.27,29.9,5.582999999999999,37.924
75246,2021-03-23,MYS,10237.308,1.29,29.9,5.582999999999999,37.954
75247,2021-03-24,MYS,10275.995,1.3,29.9,5.644,38.015
75248,2021-03-25,MYS,10317.488000000001,1.32,29.9,5.492000000000001,38.076
75249,2021-03-26,MYS,10356.388,1.33,29.9,5.797000000000001,38.107
75250,2021-03-27,MYS,10392.97,1.34,29.9,6.224,38.168
75251,2021-03-28,MYS,10432.694,1.35,29.9,6.071000000000001,38.29
75252,2021-03-29,MYS,10461.403,1.37,29.9,6.071000000000001,38.443000000000005
75253,2021-03-30,MYS,10495.971000000001,1.41,29.9,6.041,38.565
75254,2021-03-31,MYS,10541.187,1.43,29.9,6.071000000000001,38.809
75255,2021-04-01,MYS,10577.128,1.48,29.9,5.98,38.992
75256,2021-04-02,MYS,10616.608,1.5,29.9,5.949,39.144
75257,2021-04-03,MYS,10666.583,1.51,29.9,6.194,39.236
75258,2021-04-04,MYS,10707.741000000002,1.53,29.9,6.162999999999999,39.297
75259,2021-04-05,MYS,10740.386,1.56,29.9,6.438,39.51
75260,2021-04-06,MYS,10780.048999999999,1.59,29.9,6.651,39.663000000000004
75261,2021-04-07,MYS,10814.8,1.63,29.9,7.322,39.785
75262,2021-04-08,MYS,10854.005,1.67,29.9,7.017,39.907
75263,2021-04-09,MYS,10910.571000000002,1.69,29.9,7.047999999999999,40.06
75264,2021-04-10,MYS,10956.641000000001,1.7,29.9,7.047999999999999,40.304
75265,2021-04-11,MYS,11009.698,1.74,29.9,6.956,40.548
75266,2021-04-12,MYS,11049.878999999999,1.82,29.9,7.475,40.67
75267,2021-04-13,MYS,11103.79,1.87,29.9,7.353,41.036
75268,2021-04-14,MYS,11161.423999999999,1.93,29.9,7.566,41.28
75269,2021-04-15,MYS,11226.958999999999,1.99,29.9,7.902,41.585
75270,2021-04-16,MYS,11304.79,2.04,29.9,8.573,41.646
75271,2021-04-17,MYS,11375.909,2.06,29.9,8.329,41.799
75272,2021-04-18,MYS,11442.878,2.08,29.9,8.573,42.043
75273,2021-04-19,MYS,11506.278,2.16,29.9,9.0,42.287
75274,2021-04-20,MYS,11577.701000000001,2.22,29.9,9.58,42.378
75275,2021-04-21,MYS,11649.095,2.27,29.9,9.794,42.714
75276,2021-04-22,MYS,11736.811000000002,2.31,29.9,9.977,42.927
75277,2021-04-23,MYS,11823.673,2.35,29.9,10.007,43.172
75278,2021-04-24,MYS,11906.568000000001,2.38,29.9,10.312000000000001,43.507
75279,2021-04-25,MYS,11988.64,2.4,29.9,10.526,43.812
75280,2021-04-26,MYS,12073.336000000001,2.47,29.9,11.533,44.208999999999996
75281,2021-04-27,MYS,12156.719,2.54,29.9,11.899000000000001,44.606
75282,2021-04-28,MYS,12252.581,2.62,29.9,12.387,45.063
75283,2021-04-29,MYS,12354.241000000002,2.64,29.9,12.173,45.521
75284,2021-04-30,MYS,12469.812,2.69,29.9,12.753,45.948
75285,2021-05-01,MYS,12557.711000000001,2.7,29.9,13.302,46.406000000000006
75286,2021-05-02,MYS,12661.993999999999,2.72,29.9,13.485,46.772
75287,2021-05-03,MYS,12738.268999999998,2.8,29.9,13.79,47.321000000000005
75288,2021-05-04,MYS,12833.46,2.89,29.9,13.485,48.023
75289,2021-05-05,MYS,12947.69,2.99,29.9,13.821,48.541000000000004
75290,2021-05-06,MYS,13056.03,3.1,29.9,15.163,49.121
75291,2021-05-07,MYS,13193.264,3.2,29.9,15.895999999999999,49.792
75292,2021-05-08,MYS,13331.139,3.26,29.9,16.840999999999998,50.555
75293,2021-05-09,MYS,13445.032,3.34,29.9,16.933,51.348
75294,2021-05-10,MYS,13561.184,3.45,29.9,18.794,51.867
75295,2021-05-11,MYS,13682.4,3.54,29.9,19.404,52.538000000000004
75296,2021-05-12,MYS,13827.78,3.57,29.9,19.16,53.728
75297,2021-05-13,MYS,13975.905,3.57,29.9,19.984,54.552
75298,2021-05-14,MYS,14101.393,3.57,29.9,20.259,55.589
75299,2021-05-15,MYS,14227.704,3.6,29.9,20.655,56.931999999999995
75300,2021-05-16,MYS,14343.032,3.63,29.9,21.052,58.03
75301,2021-05-17,MYS,14478.678999999998,3.73,29.9,23.066,59.403
75302,2021-05-18,MYS,14627.11,3.87,29.9,23.035,60.836999999999996
75303,2021-05-19,MYS,14812.458,4.02,29.9,25.11,62.24
75304,2021-05-20,MYS,15020.108,4.2,29.9,26.695999999999998,64.04
75305,2021-05-21,MYS,15218.208999999999,4.33,29.9,29.534000000000002,65.566
75306,2021-05-22,MYS,15411.032,4.46,29.9,29.717,67.09100000000001
75307,2021-05-23,MYS,15623.87,4.58,29.9,30.785,68.586
75308,2021-05-24,MYS,15822.458999999999,4.79,29.9,31.913,70.447
75309,2021-05-25,MYS,16044.846000000001,5.0,29.9,34.446,72.278
75310,2021-05-26,MYS,16272.999,5.06,29.9,33.775,74.2
75311,2021-05-27,MYS,16512.716,5.24,29.9,34.354,76.0
75312,2021-05-28,MYS,16765.643,5.39,29.9,35.422,77.861
75313,2021-05-29,MYS,17040.843,5.54,29.9,35.208,80.851
75314,2021-05-30,MYS,17254.381999999998,5.66,29.9,35.3,83.262
75315,2021-05-31,MYS,17462.582,5.86,29.9,36.063,85.306
75316,2021-06-01,MYS,17679.355,6.09,29.9,36.032,87.47200000000001
75317,2021-06-02,MYS,17914.374,6.39,29.9,36.673,91.316
75318,2021-06-03,MYS,18164.83,6.73,29.9,35.88,94.459
75319,2021-06-04,MYS,18401.221,6.99,29.9,35.208,97.083
75320,2021-06-05,MYS,18628.581000000002,7.21,29.9,35.239000000000004,100.40799999999999
75321,2021-06-06,MYS,18818.993000000002,7.46,29.9,36.246,103.06299999999999
