,total_cases_per_million,people_vaccinated_per_hundred,icu_patients,stringency_index,aged_65_older,aged_70_older,median_age,population_density,cardiovasc_death_rate,diabetes_prevalence,total_deaths_per_million
74471,-0.5419005686293952,-0.840765604820967,1.6953464165429157,2.2148984732799333,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,34.629
74472,-0.5375477283600193,-0.839208418748368,1.5916260386921022,1.853506564672589,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,34.781
74473,-0.53384494199948,-0.8364833431213201,1.6227421520473462,1.853506564672589,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,34.964
74474,-0.5296897168696376,-0.8337582674942723,1.5397658497666953,1.853506564672589,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,35.178000000000004
74475,-0.5247772792264643,-0.8314224883853739,1.4360454719158817,1.853506564672589,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,35.330999999999996
74476,-0.5196481829626969,-0.8298653023127751,1.3945573207755564,1.853506564672589,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,35.514
74477,-0.5156477251400009,-0.8279188197220265,1.1041402627932784,1.853506564672589,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,35.727
74478,-0.5116401650354337,-0.8263616336494277,1.0522800738678717,1.853506564672589,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,35.819
74479,-0.5079992699883423,-0.82324726150423,1.2182326784291733,1.853506564672589,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,36.063
74480,-0.5049512984069048,-0.8197435928408826,1.0419080360827901,1.853506564672589,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,36.336999999999996
74481,-0.501503335676135,-0.8162399241775352,0.9278156204468953,1.853506564672589,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,36.49
74482,-0.497581471236342,-0.8131255520323376,0.8759554315214885,1.853506564672589,-1.4195910283756212,-1.4382941409651602,-1.4121301765809287,0.7726657941870152,1.348694889858567,1.5606970230398072,36.764
