Entity,Code,Day,testing_policy,vaccination_policy,facial_coverings,restriction_gatherings,stay_home_requirements,total_cases,new_cases
Luxembourg,LUX,12/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,13/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,14/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,15/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,16/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,17/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,18/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,19/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,20/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,21/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,22/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,23/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,24/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,25/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,26/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,27/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,28/2/20,0,0,0,0,0,0,0
Luxembourg,LUX,29/2/20,0,0,0,0,0,1,1
Luxembourg,LUX,1/3/20,2,0,0,0,0,1,0
Luxembourg,LUX,2/3/20,2,0,0,0,0,1,0
Luxembourg,LUX,3/3/20,2,0,0,0,0,1,0
Luxembourg,LUX,4/3/20,2,0,0,0,0,1,0
Luxembourg,LUX,5/3/20,2,0,0,0,0,1,0
Luxembourg,LUX,6/3/20,2,0,0,0,0,2,1
Luxembourg,LUX,7/3/20,2,0,0,0,0,2,0
Luxembourg,LUX,8/3/20,2,0,0,0,0,3,1
Luxembourg,LUX,9/3/20,2,0,0,2,0,3,0
Luxembourg,LUX,10/3/20,2,0,0,2,0,5,2
Luxembourg,LUX,11/3/20,2,0,0,2,0,7,2
Luxembourg,LUX,12/3/20,1,0,0,2,0,19,12
Luxembourg,LUX,13/3/20,1,0,0,4,0,34,15
Luxembourg,LUX,14/3/20,1,0,0,4,0,51,17
Luxembourg,LUX,15/3/20,1,0,0,4,0,59,8
Luxembourg,LUX,16/3/20,1,0,0,4,0,77,18
Luxembourg,LUX,17/3/20,1,0,0,4,2,140,63
Luxembourg,LUX,18/3/20,1,0,0,4,2,203,63
Luxembourg,LUX,19/3/20,1,0,0,4,2,335,132
Luxembourg,LUX,20/3/20,1,0,0,4,2,484,149
Luxembourg,LUX,21/3/20,1,0,0,4,2,670,186
Luxembourg,LUX,22/3/20,1,0,0,4,2,798,128
Luxembourg,LUX,23/3/20,1,0,0,4,2,875,77
Luxembourg,LUX,24/3/20,1,0,0,4,2,1099,224
Luxembourg,LUX,25/3/20,1,0,0,4,2,1333,234
Luxembourg,LUX,26/3/20,1,0,0,4,2,1453,120
Luxembourg,LUX,27/3/20,1,0,0,4,2,1605,152
Luxembourg,LUX,28/3/20,1,0,0,4,2,1831,226
Luxembourg,LUX,29/3/20,1,0,0,4,2,1950,119
Luxembourg,LUX,30/3/20,1,0,0,4,2,1988,38
Luxembourg,LUX,31/3/20,1,0,0,4,2,2178,190
Luxembourg,LUX,1/4/20,1,0,0,4,2,2319,141
Luxembourg,LUX,2/4/20,1,0,0,4,2,2487,168
Luxembourg,LUX,3/4/20,1,0,0,4,2,2612,125
Luxembourg,LUX,4/4/20,1,0,0,4,2,2729,117
Luxembourg,LUX,5/4/20,1,0,0,4,2,2804,75
Luxembourg,LUX,6/4/20,1,0,0,4,2,2843,39
Luxembourg,LUX,7/4/20,1,0,0,4,2,2970,127
Luxembourg,LUX,8/4/20,1,0,1,4,2,3034,64
Luxembourg,LUX,9/4/20,1,0,1,4,2,3115,81
Luxembourg,LUX,10/4/20,1,0,1,4,2,3223,108
Luxembourg,LUX,11/4/20,1,0,1,4,2,3270,47
Luxembourg,LUX,12/4/20,1,0,1,4,2,3281,11
Luxembourg,LUX,13/4/20,1,0,1,4,2,3292,11
Luxembourg,LUX,14/4/20,1,0,1,4,2,3307,15
Luxembourg,LUX,15/4/20,1,0,1,4,2,3373,66
Luxembourg,LUX,16/4/20,1,0,1,4,2,3444,71
Luxembourg,LUX,17/4/20,1,0,1,4,2,3480,36
Luxembourg,LUX,18/4/20,1,0,1,4,2,3537,57
Luxembourg,LUX,19/4/20,1,0,1,4,2,3550,13
Luxembourg,LUX,20/4/20,1,0,3,4,1,3558,8
Luxembourg,LUX,21/4/20,1,0,3,4,1,3618,60
Luxembourg,LUX,22/4/20,1,0,3,4,1,3654,36
Luxembourg,LUX,23/4/20,1,0,3,4,1,3665,11
Luxembourg,LUX,24/4/20,1,0,3,4,1,3695,30
Luxembourg,LUX,25/4/20,1,0,3,4,1,3711,16
Luxembourg,LUX,26/4/20,1,0,3,4,1,3723,12
Luxembourg,LUX,27/4/20,1,0,3,4,1,3729,6
Luxembourg,LUX,28/4/20,1,0,3,4,1,3741,12
Luxembourg,LUX,29/4/20,1,0,3,4,1,3769,28
Luxembourg,LUX,30/4/20,1,0,3,4,1,3784,15
Luxembourg,LUX,1/5/20,1,0,3,4,1,3802,18
Luxembourg,LUX,2/5/20,1,0,3,4,1,3812,10
Luxembourg,LUX,3/5/20,1,0,3,4,1,3824,12
Luxembourg,LUX,4/5/20,1,0,3,4,1,3828,4
Luxembourg,LUX,5/5/20,1,0,3,4,1,3840,12
Luxembourg,LUX,6/5/20,1,0,3,4,1,3851,11
Luxembourg,LUX,7/5/20,1,0,3,4,1,3859,8
Luxembourg,LUX,8/5/20,1,0,3,4,1,3871,12
Luxembourg,LUX,9/5/20,1,0,3,4,1,3877,6
Luxembourg,LUX,10/5/20,1,0,3,4,1,3886,9
Luxembourg,LUX,11/5/20,3,0,3,3,1,3888,2
Luxembourg,LUX,12/5/20,3,0,3,3,1,3894,6
Luxembourg,LUX,13/5/20,3,0,3,3,1,3904,10
Luxembourg,LUX,14/5/20,3,0,3,3,1,3915,11
Luxembourg,LUX,15/5/20,3,0,3,3,1,3923,8
Luxembourg,LUX,16/5/20,3,0,3,3,1,3930,7
Luxembourg,LUX,17/5/20,3,0,3,3,1,3945,15
Luxembourg,LUX,18/5/20,3,0,3,3,1,3947,2
Luxembourg,LUX,19/5/20,3,0,3,3,1,3958,11
Luxembourg,LUX,20/5/20,3,0,3,3,1,3971,13
Luxembourg,LUX,21/5/20,3,0,3,3,1,3980,9
Luxembourg,LUX,22/5/20,3,0,3,3,1,3981,1
Luxembourg,LUX,23/5/20,3,0,3,3,1,3990,9
Luxembourg,LUX,24/5/20,3,0,3,3,1,3992,2
Luxembourg,LUX,25/5/20,3,0,3,3,1,3993,1
Luxembourg,LUX,26/5/20,3,0,3,3,1,3995,2
Luxembourg,LUX,27/5/20,3,0,3,3,1,4001,6
Luxembourg,LUX,28/5/20,3,0,3,3,1,4008,7
Luxembourg,LUX,29/5/20,3,0,3,3,1,4012,4
Luxembourg,LUX,30/5/20,3,0,3,3,1,4016,4
Luxembourg,LUX,31/5/20,3,0,3,3,1,4018,2
Luxembourg,LUX,1/6/20,3,0,3,3,1,4019,1
Luxembourg,LUX,2/6/20,3,0,3,3,1,4020,1
Luxembourg,LUX,3/6/20,3,0,3,3,1,4024,4
Luxembourg,LUX,4/6/20,3,0,3,3,1,4027,3
Luxembourg,LUX,5/6/20,3,0,3,3,1,4032,5
Luxembourg,LUX,6/6/20,3,0,3,3,1,4035,3
Luxembourg,LUX,7/6/20,3,0,3,3,1,4039,4
Luxembourg,LUX,8/6/20,3,0,3,3,1,4040,1
Luxembourg,LUX,9/6/20,3,0,3,3,1,4046,6
Luxembourg,LUX,10/6/20,3,0,3,3,1,4049,3
Luxembourg,LUX,11/6/20,3,0,3,3,1,4052,3
Luxembourg,LUX,12/6/20,3,0,3,3,1,4055,3
Luxembourg,LUX,13/6/20,3,0,3,3,1,4063,8
Luxembourg,LUX,14/6/20,3,0,3,3,1,4070,7
Luxembourg,LUX,15/6/20,3,0,3,3,1,4072,2
Luxembourg,LUX,16/6/20,3,0,3,3,1,4075,3
Luxembourg,LUX,17/6/20,3,0,3,3,1,4085,10
Luxembourg,LUX,18/6/20,3,0,3,3,1,4091,6
Luxembourg,LUX,19/6/20,3,0,3,3,1,4099,8
Luxembourg,LUX,20/6/20,3,0,3,3,1,4105,6
Luxembourg,LUX,21/6/20,3,0,3,3,1,4120,15
Luxembourg,LUX,22/6/20,3,0,3,3,1,4121,1
Luxembourg,LUX,23/6/20,3,0,3,3,1,4133,12
Luxembourg,LUX,24/6/20,3,0,3,3,1,4140,7
Luxembourg,LUX,25/6/20,3,0,3,3,1,4151,11
Luxembourg,LUX,26/6/20,3,0,3,0,1,4173,22
Luxembourg,LUX,27/6/20,3,0,3,0,1,4217,44
Luxembourg,LUX,28/6/20,3,0,3,0,1,4242,25
Luxembourg,LUX,29/6/20,3,0,3,0,1,4256,14
Luxembourg,LUX,30/6/20,3,0,3,0,1,4299,43
Luxembourg,LUX,1/7/20,3,0,3,0,1,4345,46
Luxembourg,LUX,2/7/20,3,0,3,0,1,4395,50
Luxembourg,LUX,3/7/20,3,0,3,0,1,4447,52
Luxembourg,LUX,4/7/20,3,0,3,0,1,4476,29
Luxembourg,LUX,5/7/20,3,0,3,0,1,4522,46
Luxembourg,LUX,6/7/20,3,0,3,0,1,4542,20
Luxembourg,LUX,7/7/20,3,0,3,0,1,4603,61
Luxembourg,LUX,8/7/20,3,0,3,0,1,4650,47
Luxembourg,LUX,9/7/20,3,0,3,0,1,4719,69
Luxembourg,LUX,10/7/20,3,0,3,0,1,4777,58
Luxembourg,LUX,11/7/20,3,0,3,0,1,4842,65
Luxembourg,LUX,12/7/20,3,0,3,0,1,4925,83
Luxembourg,LUX,13/7/20,3,0,3,0,1,4956,31
Luxembourg,LUX,14/7/20,3,0,3,0,1,5056,100
Luxembourg,LUX,15/7/20,3,0,3,0,1,5122,66
Luxembourg,LUX,16/7/20,3,0,3,0,1,5285,163
Luxembourg,LUX,17/7/20,3,0,3,0,1,5409,124
Luxembourg,LUX,18/7/20,3,0,3,0,1,5483,74
Luxembourg,LUX,19/7/20,3,0,3,4,1,5605,122
Luxembourg,LUX,20/7/20,3,0,3,4,1,5639,34
Luxembourg,LUX,21/7/20,3,0,2,4,1,5725,86
Luxembourg,LUX,22/7/20,3,0,2,4,1,5854,129
Luxembourg,LUX,23/7/20,3,0,2,4,1,5952,98
Luxembourg,LUX,24/7/20,3,0,2,4,1,6056,104
Luxembourg,LUX,25/7/20,3,0,2,4,1,6189,133
Luxembourg,LUX,26/7/20,3,0,2,4,1,6272,83
Luxembourg,LUX,27/7/20,3,0,2,4,1,6321,49
Luxembourg,LUX,28/7/20,3,0,2,4,1,6375,54
Luxembourg,LUX,29/7/20,3,0,2,4,1,6533,158
Luxembourg,LUX,30/7/20,3,0,2,4,1,6616,83
Luxembourg,LUX,31/7/20,3,0,2,4,1,6695,79
Luxembourg,LUX,1/8/20,3,0,2,4,1,6793,98
Luxembourg,LUX,2/8/20,3,0,2,4,1,6855,62
Luxembourg,LUX,3/8/20,3,0,2,4,1,6864,9
Luxembourg,LUX,4/8/20,3,0,2,4,1,6917,53
Luxembourg,LUX,5/8/20,3,0,2,4,1,7007,90
Luxembourg,LUX,6/8/20,3,0,2,4,1,7073,66
Luxembourg,LUX,7/8/20,3,0,2,4,1,7113,40
Luxembourg,LUX,8/8/20,3,0,2,4,1,7169,56
Luxembourg,LUX,9/8/20,3,0,2,4,1,7205,36
Luxembourg,LUX,10/8/20,3,0,2,4,1,7216,11
Luxembourg,LUX,11/8/20,3,0,2,4,1,7242,26
Luxembourg,LUX,12/8/20,3,0,2,4,1,7300,58
Luxembourg,LUX,13/8/20,3,0,2,4,1,7368,68
Luxembourg,LUX,14/8/20,3,0,2,4,1,7405,37
Luxembourg,LUX,15/8/20,3,0,2,4,1,7439,34
Luxembourg,LUX,16/8/20,3,0,2,4,1,7458,19
Luxembourg,LUX,17/8/20,3,0,2,4,1,7469,11
Luxembourg,LUX,18/8/20,3,0,2,4,1,7499,30
Luxembourg,LUX,19/8/20,3,0,2,4,1,7566,67
Luxembourg,LUX,20/8/20,3,0,2,4,1,7637,71
Luxembourg,LUX,21/8/20,3,0,2,4,1,7704,67
Luxembourg,LUX,22/8/20,3,0,2,4,1,7762,58
Luxembourg,LUX,23/8/20,3,0,2,4,1,7775,13
Luxembourg,LUX,24/8/20,3,0,2,4,1,7794,19
Luxembourg,LUX,25/8/20,3,0,2,4,1,7838,44
Luxembourg,LUX,26/8/20,3,0,2,4,1,7928,90
Luxembourg,LUX,27/8/20,3,0,2,4,1,7928,0
Luxembourg,LUX,28/8/20,3,0,2,4,1,6580,-1348
Luxembourg,LUX,29/8/20,3,0,2,4,1,6625,45
Luxembourg,LUX,30/8/20,3,0,2,4,1,6625,0
Luxembourg,LUX,31/8/20,3,0,2,4,1,6625,0
Luxembourg,LUX,1/9/20,3,0,2,4,1,6625,0
Luxembourg,LUX,2/9/20,3,0,2,4,1,6745,120
Luxembourg,LUX,3/9/20,3,0,2,4,1,6811,66
Luxembourg,LUX,4/9/20,3,0,2,4,1,6854,43
Luxembourg,LUX,5/9/20,3,0,2,4,1,6896,42
Luxembourg,LUX,6/9/20,3,0,2,4,1,6950,54
Luxembourg,LUX,7/9/20,3,0,2,4,1,6960,10
Luxembourg,LUX,8/9/20,3,0,2,4,1,6974,14
Luxembourg,LUX,9/9/20,3,0,2,4,1,7023,49
Luxembourg,LUX,10/9/20,3,0,2,4,1,7088,65
Luxembourg,LUX,11/9/20,3,0,2,4,1,7088,0
Luxembourg,LUX,12/9/20,3,0,2,4,1,7159,71
Luxembourg,LUX,13/9/20,3,0,2,4,1,7159,0
Luxembourg,LUX,14/9/20,3,0,2,4,1,7244,85
Luxembourg,LUX,15/9/20,3,0,2,4,1,7284,40
Luxembourg,LUX,16/9/20,3,0,2,4,1,7394,110
Luxembourg,LUX,17/9/20,3,0,2,4,1,7541,147
Luxembourg,LUX,18/9/20,3,0,2,4,1,7718,177
Luxembourg,LUX,19/9/20,3,0,2,4,1,7718,0
Luxembourg,LUX,20/9/20,3,0,2,4,1,7718,0
Luxembourg,LUX,21/9/20,3,0,2,4,1,7916,198
Luxembourg,LUX,22/9/20,3,0,2,4,1,8016,100
Luxembourg,LUX,23/9/20,3,0,2,4,1,8090,74
Luxembourg,LUX,24/9/20,3,0,2,4,1,8158,68
Luxembourg,LUX,25/9/20,3,0,2,4,1,8233,75
Luxembourg,LUX,26/9/20,3,0,2,4,1,8233,0
Luxembourg,LUX,27/9/20,3,0,2,4,1,8233,0
Luxembourg,LUX,28/9/20,3,0,2,4,1,8376,143
Luxembourg,LUX,29/9/20,3,0,2,4,1,8431,55
Luxembourg,LUX,30/9/20,3,0,2,4,1,8509,78
Luxembourg,LUX,1/10/20,3,0,2,4,1,8595,86
Luxembourg,LUX,2/10/20,3,0,2,4,1,8709,114
Luxembourg,LUX,3/10/20,3,0,2,4,1,8709,0
Luxembourg,LUX,4/10/20,3,0,2,4,1,8709,0
Luxembourg,LUX,5/10/20,3,0,2,4,1,8925,216
Luxembourg,LUX,6/10/20,3,0,2,4,1,8979,54
Luxembourg,LUX,7/10/20,3,0,2,4,1,9119,140
Luxembourg,LUX,8/10/20,3,0,2,4,1,9219,100
Luxembourg,LUX,9/10/20,3,0,2,4,1,9360,141
Luxembourg,LUX,10/10/20,3,0,2,4,1,9514,154
Luxembourg,LUX,11/10/20,3,0,2,4,1,9722,208
Luxembourg,LUX,12/10/20,3,0,2,4,1,9731,9
Luxembourg,LUX,13/10/20,3,0,2,4,1,9840,109
Luxembourg,LUX,14/10/20,3,0,2,4,1,10030,190
Luxembourg,LUX,15/10/20,3,0,2,4,1,10244,214
Luxembourg,LUX,16/10/20,3,0,2,4,1,10471,227
Luxembourg,LUX,17/10/20,3,0,2,4,1,10471,0
Luxembourg,LUX,18/10/20,3,0,2,4,1,10888,417
Luxembourg,LUX,19/10/20,3,0,2,4,1,11010,122
Luxembourg,LUX,20/10/20,3,0,2,4,1,11241,231
Luxembourg,LUX,21/10/20,3,0,2,4,1,11671,430
Luxembourg,LUX,22/10/20,3,0,2,4,1,12333,662
Luxembourg,LUX,23/10/20,3,0,2,4,1,12851,518
Luxembourg,LUX,24/10/20,3,0,2,4,1,12851,0
Luxembourg,LUX,25/10/20,3,0,2,4,1,12851,0
Luxembourg,LUX,26/10/20,3,0,2,4,1,14399,1548
Luxembourg,LUX,27/10/20,3,0,2,4,1,14884,485
Luxembourg,LUX,28/10/20,3,0,2,4,1,15659,775
Luxembourg,LUX,29/10/20,3,0,2,4,1,16356,697
Luxembourg,LUX,30/10/20,3,0,3,4,2,17134,778
Luxembourg,LUX,31/10/20,3,0,3,4,2,17134,0
Luxembourg,LUX,1/11/20,3,0,3,4,2,17134,0
Luxembourg,LUX,2/11/20,3,0,3,4,2,19101,1967
Luxembourg,LUX,3/11/20,3,0,3,4,2,19634,533
Luxembourg,LUX,4/11/20,3,0,3,4,2,20344,710
Luxembourg,LUX,5/11/20,3,0,3,4,2,21147,803
Luxembourg,LUX,6/11/20,3,0,3,4,2,21806,659
Luxembourg,LUX,7/11/20,3,0,3,4,2,21806,0
Luxembourg,LUX,8/11/20,3,0,3,4,2,21806,0
Luxembourg,LUX,9/11/20,3,0,3,4,2,23227,1421
Luxembourg,LUX,10/11/20,3,0,3,4,2,23710,483
Luxembourg,LUX,11/11/20,3,0,3,4,2,23710,0
Luxembourg,LUX,12/11/20,3,0,3,4,2,25218,1508
Luxembourg,LUX,13/11/20,3,0,3,4,2,25931,713
Luxembourg,LUX,14/11/20,3,0,3,4,2,25931,0
Luxembourg,LUX,15/11/20,3,0,3,4,2,25931,0
Luxembourg,LUX,16/11/20,3,0,3,4,2,27256,1325
Luxembourg,LUX,17/11/20,3,0,3,4,2,27681,425
Luxembourg,LUX,18/11/20,3,0,3,4,2,28573,892
Luxembourg,LUX,19/11/20,3,0,3,4,2,29243,670
Luxembourg,LUX,20/11/20,3,0,3,4,2,29762,519
Luxembourg,LUX,21/11/20,3,0,3,4,2,29762,0
Luxembourg,LUX,22/11/20,3,0,3,4,2,29762,0
Luxembourg,LUX,23/11/20,3,0,3,4,2,31111,1349
Luxembourg,LUX,24/11/20,3,0,3,4,2,31484,373
Luxembourg,LUX,25/11/20,3,0,3,4,2,32100,616
Luxembourg,LUX,26/11/20,3,0,3,4,2,32873,773
Luxembourg,LUX,27/11/20,3,0,3,4,2,33409,536
Luxembourg,LUX,28/11/20,3,0,3,4,2,33409,0
Luxembourg,LUX,29/11/20,3,0,3,4,2,33409,0
Luxembourg,LUX,30/11/20,3,0,3,4,2,34678,1269
Luxembourg,LUX,1/12/20,3,0,3,4,2,35129,451
Luxembourg,LUX,2/12/20,3,0,3,4,2,35802,673
Luxembourg,LUX,3/12/20,3,0,3,4,2,36429,627
Luxembourg,LUX,4/12/20,3,0,3,4,2,37017,588
Luxembourg,LUX,5/12/20,3,0,3,4,2,37017,0
Luxembourg,LUX,6/12/20,3,0,3,4,2,37017,0
Luxembourg,LUX,7/12/20,3,0,3,4,2,38476,1459
Luxembourg,LUX,8/12/20,3,0,3,4,2,38476,0
Luxembourg,LUX,9/12/20,3,0,3,4,2,38476,0
Luxembourg,LUX,10/12/20,3,0,3,4,2,40037,1561
Luxembourg,LUX,11/12/20,3,0,3,4,2,40755,718
Luxembourg,LUX,12/12/20,3,0,3,4,2,40755,0
Luxembourg,LUX,13/12/20,3,0,3,4,2,40755,0
Luxembourg,LUX,14/12/20,3,0,3,4,2,41900,1145
Luxembourg,LUX,15/12/20,3,0,3,4,2,42250,350
Luxembourg,LUX,16/12/20,3,0,3,4,2,42845,595
Luxembourg,LUX,17/12/20,3,0,3,4,2,43279,434
Luxembourg,LUX,18/12/20,3,0,3,4,2,43728,449
Luxembourg,LUX,19/12/20,3,0,3,4,2,43728,0
Luxembourg,LUX,20/12/20,3,0,3,4,2,43728,0
Luxembourg,LUX,21/12/20,3,0,3,4,2,44582,854
Luxembourg,LUX,22/12/20,3,0,3,4,2,44809,227
Luxembourg,LUX,23/12/20,3,0,3,4,2,45209,400
Luxembourg,LUX,24/12/20,3,0,3,4,2,45209,0
Luxembourg,LUX,25/12/20,3,0,3,4,2,45209,0
Luxembourg,LUX,26/12/20,3,0,3,4,2,45209,0
Luxembourg,LUX,27/12/20,3,0,3,4,2,45209,0
Luxembourg,LUX,28/12/20,3,2,3,4,2,45849,640
Luxembourg,LUX,29/12/20,3,2,3,4,2,46088,239
Luxembourg,LUX,30/12/20,3,2,3,4,2,46415,327
Luxembourg,LUX,31/12/20,3,2,3,4,2,46415,0
Luxembourg,LUX,1/1/21,3,2,3,4,2,46415,0
Luxembourg,LUX,2/1/21,3,2,3,4,2,46415,0
Luxembourg,LUX,3/1/21,3,2,3,4,2,46415,0
Luxembourg,LUX,4/1/21,3,2,2,3,2,46986,571
Luxembourg,LUX,5/1/21,3,2,2,3,2,47149,163
Luxembourg,LUX,6/1/21,3,2,2,3,2,47430,281
Luxembourg,LUX,7/1/21,3,2,2,3,2,47592,162
Luxembourg,LUX,8/1/21,3,2,2,3,2,47744,152
Luxembourg,LUX,9/1/21,3,2,2,3,2,47744,0
Luxembourg,LUX,10/1/21,3,2,2,3,2,47744,0
Luxembourg,LUX,11/1/21,3,2,2,3,2,48027,283
Luxembourg,LUX,12/1/21,3,2,2,3,2,48181,154
Luxembourg,LUX,13/1/21,3,2,2,3,2,48372,191
Luxembourg,LUX,14/1/21,3,2,2,3,2,48486,114
Luxembourg,LUX,15/1/21,3,2,2,3,2,48630,144
Luxembourg,LUX,16/1/21,3,2,2,3,2,48630,0
Luxembourg,LUX,17/1/21,3,2,2,3,2,48630,0
Luxembourg,LUX,18/1/21,3,2,2,3,2,48890,260
Luxembourg,LUX,19/1/21,3,2,2,3,2,48975,85
Luxembourg,LUX,20/1/21,2,2,2,3,2,49204,229
Luxembourg,LUX,21/1/21,2,2,2,3,2,49319,115
Luxembourg,LUX,22/1/21,2,2,2,3,2,49438,119
Luxembourg,LUX,23/1/21,2,2,2,3,2,49438,0
Luxembourg,LUX,24/1/21,2,2,2,3,2,49438,0
Luxembourg,LUX,25/1/21,2,2,2,3,2,49733,295
Luxembourg,LUX,26/1/21,2,2,2,3,2,49852,119
Luxembourg,LUX,27/1/21,2,2,2,3,2,50089,237
Luxembourg,LUX,28/1/21,2,2,2,3,2,50228,139
Luxembourg,LUX,29/1/21,2,2,2,3,2,50388,160
Luxembourg,LUX,30/1/21,2,2,2,3,2,50388,0
Luxembourg,LUX,31/1/21,2,2,2,3,2,50388,0
Luxembourg,LUX,1/2/21,2,2,2,3,2,50733,345
Luxembourg,LUX,2/2/21,2,2,2,3,2,50923,190
Luxembourg,LUX,3/2/21,2,2,2,3,2,51128,205
Luxembourg,LUX,4/2/21,2,2,2,3,2,51330,202
Luxembourg,LUX,5/2/21,2,2,2,3,2,51512,182
Luxembourg,LUX,6/2/21,2,2,2,3,2,51512,0
Luxembourg,LUX,7/2/21,2,2,2,3,2,51512,0
Luxembourg,LUX,8/2/21,3,2,2,3,2,51879,367
Luxembourg,LUX,9/2/21,3,2,2,3,2,52022,143
Luxembourg,LUX,10/2/21,3,2,2,3,2,52247,225
Luxembourg,LUX,11/2/21,3,2,2,3,2,52392,145
Luxembourg,LUX,12/2/21,3,2,2,3,2,52539,147
Luxembourg,LUX,13/2/21,3,2,2,3,2,52539,0
Luxembourg,LUX,14/2/21,3,2,2,3,2,52539,0
Luxembourg,LUX,15/2/21,3,2,2,3,2,52923,384
Luxembourg,LUX,16/2/21,3,2,2,3,2,53062,139
Luxembourg,LUX,17/2/21,3,2,2,3,2,53329,267
Luxembourg,LUX,18/2/21,3,2,2,3,2,53562,233
Luxembourg,LUX,19/2/21,3,2,2,3,2,53782,220
Luxembourg,LUX,20/2/21,3,2,2,3,2,53782,0
Luxembourg,LUX,21/2/21,3,2,2,3,2,53782,0
Luxembourg,LUX,22/2/21,3,3,2,3,2,54172,390
Luxembourg,LUX,23/2/21,3,3,2,3,2,54354,182
Luxembourg,LUX,24/2/21,3,3,2,3,2,54678,324
Luxembourg,LUX,25/2/21,3,3,2,3,2,54871,193
Luxembourg,LUX,26/2/21,3,3,2,3,2,55110,239
Luxembourg,LUX,27/2/21,3,3,2,3,2,55110,0
Luxembourg,LUX,28/2/21,3,3,2,3,2,55110,0
Luxembourg,LUX,1/3/21,3,3,2,3,2,55480,370
Luxembourg,LUX,2/3/21,3,2,2,3,2,55632,152
Luxembourg,LUX,3/3/21,3,3,2,3,2,55902,270
Luxembourg,LUX,4/3/21,3,3,2,3,2,56110,208
Luxembourg,LUX,5/3/21,3,3,2,3,2,56296,186
Luxembourg,LUX,6/3/21,3,3,2,3,2,56296,0
Luxembourg,LUX,7/3/21,3,3,2,3,2,56296,0
Luxembourg,LUX,8/3/21,3,3,2,3,2,56677,381
Luxembourg,LUX,9/3/21,3,3,2,3,2,56822,145
Luxembourg,LUX,10/3/21,3,3,2,3,2,57056,234
Luxembourg,LUX,11/3/21,3,3,2,3,2,57321,265
Luxembourg,LUX,12/3/21,3,3,2,3,2,57503,182
Luxembourg,LUX,13/3/21,3,3,2,3,2,57503,0
Luxembourg,LUX,14/3/21,3,3,2,3,2,57503,0
Luxembourg,LUX,15/3/21,3,3,2,3,2,57926,423
Luxembourg,LUX,16/3/21,2,3,2,3,2,58111,185
Luxembourg,LUX,17/3/21,2,3,2,3,2,58408,297
Luxembourg,LUX,18/3/21,2,3,2,3,2,58674,266
Luxembourg,LUX,19/3/21,2,3,2,3,2,58955,281
Luxembourg,LUX,20/3/21,2,3,2,3,2,58955,0
Luxembourg,LUX,21/3/21,2,3,2,3,2,58955,0
Luxembourg,LUX,22/3/21,2,3,2,3,2,59497,542
Luxembourg,LUX,23/3/21,2,3,2,3,2,59662,165
Luxembourg,LUX,24/3/21,2,3,2,3,2,59907,245
Luxembourg,LUX,25/3/21,2,3,2,3,2,60205,298
Luxembourg,LUX,26/3/21,2,3,2,3,2,60465,260
Luxembourg,LUX,27/3/21,2,3,2,3,2,60465,0
Luxembourg,LUX,28/3/21,2,3,2,3,2,60465,0
Luxembourg,LUX,29/3/21,2,3,2,3,2,61073,608
Luxembourg,LUX,30/3/21,3,3,2,3,2,61255,182
Luxembourg,LUX,31/3/21,3,3,2,3,2,61642,387
Luxembourg,LUX,1/4/21,3,3,2,3,2,61881,239
Luxembourg,LUX,2/4/21,3,3,2,3,2,62105,224
Luxembourg,LUX,3/4/21,3,3,2,3,2,62105,0
Luxembourg,LUX,4/4/21,3,3,2,3,2,62105,0
Luxembourg,LUX,5/4/21,3,3,2,3,2,62105,0
Luxembourg,LUX,6/4/21,3,4,2,3,2,62625,520
Luxembourg,LUX,7/4/21,3,4,2,3,2,62793,168
Luxembourg,LUX,8/4/21,3,4,2,3,2,63180,387
Luxembourg,LUX,9/4/21,3,4,2,3,2,63467,287
Luxembourg,LUX,10/4/21,3,4,2,3,2,63467,0
Luxembourg,LUX,11/4/21,3,4,2,3,2,63467,0
Luxembourg,LUX,12/4/21,3,4,2,3,2,63880,413
Luxembourg,LUX,13/4/21,3,4,2,3,2,64062,182
Luxembourg,LUX,14/4/21,3,4,2,3,2,64334,272
Luxembourg,LUX,15/4/21,3,4,2,3,2,64549,215
Luxembourg,LUX,16/4/21,3,4,2,3,2,64746,197
Luxembourg,LUX,17/4/21,3,4,2,3,2,64746,0
Luxembourg,LUX,18/4/21,3,4,2,3,2,64746,0
Luxembourg,LUX,19/4/21,3,4,2,3,2,65144,398
Luxembourg,LUX,20/4/21,3,4,2,3,2,65319,175
Luxembourg,LUX,21/4/21,3,4,2,3,2,65604,285
Luxembourg,LUX,22/4/21,3,4,2,3,2,65813,209
