Entity,Code,Day,testing_policy,vaccination_policy,facial_coverings,restriction_gatherings,stay_home_requirements
Georgia,GEO,7/11/20,2,0,2,4,0
Georgia,GEO,8/11/20,2,0,2,4,0
Georgia,GEO,9/11/20,2,0,2,4,3
Georgia,GEO,10/11/20,2,0,2,4,3
Georgia,GEO,11/11/20,2,0,2,4,3
Georgia,GEO,12/11/20,2,0,2,4,3
Georgia,GEO,13/11/20,2,0,2,4,3
Georgia,GEO,14/11/20,2,0,2,4,3
Georgia,GEO,15/11/20,2,0,2,4,3
Georgia,GEO,16/11/20,2,0,2,4,3
Georgia,GEO,17/11/20,2,0,2,4,3
Georgia,GEO,18/11/20,2,0,2,4,3
Georgia,GEO,19/11/20,2,0,2,4,3
Georgia,GEO,20/11/20,2,0,2,4,3
Georgia,GEO,21/11/20,2,0,2,4,3
Georgia,GEO,22/11/20,2,0,2,4,3
Georgia,GEO,23/11/20,2,0,2,4,3
Georgia,GEO,24/11/20,2,0,2,4,3
Georgia,GEO,25/11/20,2,0,2,4,3
Georgia,GEO,26/11/20,2,0,2,4,3
Georgia,GEO,27/11/20,2,0,2,4,3
Georgia,GEO,28/11/20,2,0,2,4,3
Georgia,GEO,29/11/20,2,0,2,4,3
Georgia,GEO,30/11/20,2,0,2,4,3
Georgia,GEO,1/12/20,2,0,2,4,3
Georgia,GEO,2/12/20,2,0,2,4,3
Georgia,GEO,3/12/20,2,0,2,4,3
Georgia,GEO,4/12/20,2,0,2,4,3
Georgia,GEO,5/12/20,2,0,2,4,3
Georgia,GEO,6/12/20,2,0,2,4,3
Georgia,GEO,7/12/20,2,0,2,4,3
Georgia,GEO,8/12/20,2,0,3,4,3
Georgia,GEO,9/12/20,2,0,3,4,3
Georgia,GEO,10/12/20,2,0,3,4,3
Georgia,GEO,11/12/20,2,0,3,4,3
Georgia,GEO,12/12/20,2,0,3,4,3
Georgia,GEO,13/12/20,2,0,3,4,3
Georgia,GEO,14/12/20,2,0,3,4,3
Georgia,GEO,15/12/20,2,0,3,4,3
Georgia,GEO,16/12/20,2,0,3,4,3
Georgia,GEO,17/12/20,2,0,3,4,3
Georgia,GEO,18/12/20,2,0,3,4,3
Georgia,GEO,19/12/20,2,0,3,4,3
Georgia,GEO,20/12/20,2,0,3,4,3
Georgia,GEO,21/12/20,2,0,3,4,3
Georgia,GEO,22/12/20,2,0,3,4,3
Georgia,GEO,23/12/20,2,0,3,4,3
Georgia,GEO,24/12/20,2,0,3,4,3
Georgia,GEO,25/12/20,2,0,3,4,3
Georgia,GEO,26/12/20,2,0,3,4,3
Georgia,GEO,27/12/20,2,0,3,4,3
Georgia,GEO,28/12/20,2,0,3,4,3
Georgia,GEO,29/12/20,2,0,3,4,3
Georgia,GEO,30/12/20,2,0,3,4,3
Georgia,GEO,31/12/20,2,0,3,4,3
Georgia,GEO,1/1/21,2,0,3,4,3
Georgia,GEO,2/1/21,2,0,3,4,3
Georgia,GEO,3/1/21,2,0,3,4,3
Georgia,GEO,4/1/21,2,0,3,4,3
Georgia,GEO,5/1/21,2,0,3,4,3
Georgia,GEO,6/1/21,2,0,3,4,3
Georgia,GEO,7/1/21,2,0,3,4,3
Georgia,GEO,8/1/21,2,0,3,4,3
Georgia,GEO,9/1/21,2,0,3,4,3
Georgia,GEO,10/1/21,2,0,3,4,3
Georgia,GEO,11/1/21,2,0,3,4,3
Georgia,GEO,12/1/21,2,0,3,4,3
Georgia,GEO,13/1/21,2,0,3,4,3
Georgia,GEO,14/1/21,2,0,3,4,3
Georgia,GEO,15/1/21,2,0,3,4,3
Georgia,GEO,16/1/21,2,0,3,4,3
Georgia,GEO,17/1/21,2,0,3,4,3
Georgia,GEO,18/1/21,2,0,3,4,2
Georgia,GEO,19/1/21,2,0,3,4,2
Georgia,GEO,20/1/21,2,0,3,4,2
Georgia,GEO,21/1/21,2,0,3,4,2
Georgia,GEO,22/1/21,2,0,3,4,2
Georgia,GEO,23/1/21,2,0,3,4,2
Georgia,GEO,24/1/21,2,0,3,4,2
Georgia,GEO,25/1/21,2,0,3,4,2
Georgia,GEO,26/1/21,2,0,3,4,2
Georgia,GEO,27/1/21,2,0,3,4,2
Georgia,GEO,28/1/21,2,0,3,4,2
Georgia,GEO,29/1/21,2,0,3,4,2
Georgia,GEO,30/1/21,2,0,3,4,2
Georgia,GEO,31/1/21,2,0,3,4,2
Georgia,GEO,1/2/21,2,0,3,4,2
Georgia,GEO,2/2/21,2,0,3,4,2
Georgia,GEO,3/2/21,2,0,3,4,2
Georgia,GEO,4/2/21,2,0,3,4,2
Georgia,GEO,5/2/21,2,0,3,4,2
Georgia,GEO,6/2/21,2,0,3,4,2
Georgia,GEO,7/2/21,2,0,3,4,2
Georgia,GEO,8/2/21,2,0,3,4,2
Georgia,GEO,9/2/21,2,0,3,4,2
Georgia,GEO,10/2/21,2,0,3,4,2
Georgia,GEO,11/2/21,2,0,3,4,2
Georgia,GEO,12/2/21,2,0,3,4,2
Georgia,GEO,13/2/21,2,0,3,4,2
Georgia,GEO,14/2/21,2,0,3,4,2
Georgia,GEO,15/2/21,2,0,3,4,2
Georgia,GEO,16/2/21,2,0,3,4,2
Georgia,GEO,17/2/21,2,0,3,4,2
Georgia,GEO,18/2/21,2,0,3,4,2
Georgia,GEO,19/2/21,2,0,3,4,2
Georgia,GEO,20/2/21,2,0,3,4,2
Georgia,GEO,21/2/21,2,0,3,4,2
Georgia,GEO,22/2/21,1,0,2,4,2
Georgia,GEO,23/2/21,1,0,2,4,2
Georgia,GEO,24/2/21,1,0,2,4,2
Georgia,GEO,25/2/21,1,0,2,4,2
Georgia,GEO,26/2/21,1,0,2,4,2
Georgia,GEO,27/2/21,1,0,2,4,2
Georgia,GEO,28/2/21,1,0,2,4,2
Georgia,GEO,1/3/21,1,0,2,4,2
Georgia,GEO,2/3/21,2,0,3,4,2
Georgia,GEO,3/3/21,2,0,3,4,2
Georgia,GEO,4/3/21,2,0,3,4,2
Georgia,GEO,5/3/21,2,0,3,4,2
Georgia,GEO,6/3/21,2,0,3,4,2
Georgia,GEO,7/3/21,2,0,3,4,2
Georgia,GEO,8/3/21,2,0,3,4,2
Georgia,GEO,9/3/21,2,0,3,4,2
Georgia,GEO,10/3/21,2,0,3,4,2
Georgia,GEO,11/3/21,2,0,3,4,2
Georgia,GEO,12/3/21,2,0,3,4,2
Georgia,GEO,13/3/21,2,0,3,4,2
Georgia,GEO,14/3/21,2,0,3,4,2
Georgia,GEO,15/3/21,2,1,3,4,2
Georgia,GEO,16/3/21,2,1,3,4,2
Georgia,GEO,17/3/21,2,1,3,4,2
Georgia,GEO,18/3/21,2,1,3,4,2
Georgia,GEO,19/3/21,2,1,3,4,2
Georgia,GEO,20/3/21,2,1,3,4,2
Georgia,GEO,21/3/21,2,1,3,4,2
Georgia,GEO,22/3/21,2,1,3,4,2
Georgia,GEO,23/3/21,2,1,3,4,2
Georgia,GEO,24/3/21,2,2,3,4,2
Georgia,GEO,25/3/21,2,2,3,4,2
Georgia,GEO,26/3/21,2,2,3,4,2
Georgia,GEO,27/3/21,2,2,3,4,2
Georgia,GEO,28/3/21,2,2,3,4,2
Georgia,GEO,29/3/21,2,2,3,4,2
Georgia,GEO,30/3/21,2,2,3,4,2
Georgia,GEO,31/3/21,2,2,3,4,2
Georgia,GEO,1/4/21,2,2,3,4,2
Georgia,GEO,2/4/21,2,2,3,4,2
Georgia,GEO,3/4/21,2,2,3,4,2
Georgia,GEO,4/4/21,2,2,3,4,2
Georgia,GEO,5/4/21,2,2,3,4,2
Georgia,GEO,6/4/21,2,2,3,4,2
Georgia,GEO,7/4/21,2,2,3,4,2
Georgia,GEO,8/4/21,2,2,3,4,2
Georgia,GEO,9/4/21,2,2,3,4,2
Georgia,GEO,10/4/21,2,2,3,4,2
Georgia,GEO,11/4/21,2,2,3,4,2
Georgia,GEO,12/4/21,2,2,3,4,2
Georgia,GEO,13/4/21,2,2,3,4,2
Georgia,GEO,14/4/21,2,2,3,4,2
Georgia,GEO,15/4/21,2,2,3,4,2
Georgia,GEO,16/4/21,2,2,3,4,2
Georgia,GEO,17/4/21,2,2,3,4,2
Georgia,GEO,18/4/21,2,2,3,4,2
Georgia,GEO,19/4/21,2,2,3,4,2
Georgia,GEO,20/4/21,2,2,3,4,2
Georgia,GEO,21/4/21,2,2,3,4,2
Georgia,GEO,22/4/21,2,2,3,4,2
Georgia,GEO,23/4/21,2,2,3,4,2
Georgia,GEO,24/4/21,2,2,3,4,2
Georgia,GEO,25/4/21,2,2,3,4,2
Georgia,GEO,26/4/21,2,2,3,4,2
Georgia,GEO,27/4/21,2,2,3,4,2
Georgia,GEO,28/4/21,2,2,3,4,2
Georgia,GEO,29/4/21,2,2,3,4,2
Georgia,GEO,30/4/21,2,2,3,4,2
Georgia,GEO,1/5/21,2,2,3,4,2
Georgia,GEO,2/5/21,2,2,3,4,2
Georgia,GEO,3/5/21,2,2,3,4,2
Georgia,GEO,4/5/21,2,2,3,4,2
Georgia,GEO,5/5/21,2,2,3,4,2
Georgia,GEO,6/5/21,2,2,3,4,2
Georgia,GEO,7/5/21,2,2,3,4,2
Georgia,GEO,8/5/21,2,2,3,4,2
Georgia,GEO,9/5/21,2,2,3,4,2
Georgia,GEO,10/5/21,2,2,3,4,2
Georgia,GEO,11/5/21,2,2,3,4,2
Georgia,GEO,12/5/21,2,2,3,4,2
Georgia,GEO,13/5/21,2,2,3,4,2
Georgia,GEO,14/5/21,2,2,3,4,2
Georgia,GEO,15/5/21,2,2,3,4,2
Georgia,GEO,16/5/21,2,2,3,4,2
Georgia,GEO,17/5/21,2,2,3,4,2
Georgia,GEO,18/5/21,2,2,3,4,2
Georgia,GEO,19/5/21,2,2,3,4,2
Georgia,GEO,20/5/21,2,2,3,4,2
Georgia,GEO,21/5/21,2,2,3,4,2
Georgia,GEO,22/5/21,2,2,3,4,2
Georgia,GEO,23/5/21,2,2,3,4,2
Georgia,GEO,24/5/21,2,2,3,4,2
Georgia,GEO,25/5/21,2,2,3,4,2
Georgia,GEO,26/5/21,2,2,3,4,2
Georgia,GEO,27/5/21,2,2,3,4,2
Georgia,GEO,28/5/21,2,2,3,4,2
Georgia,GEO,29/5/21,2,2,3,4,2
Georgia,GEO,30/5/21,2,2,3,4,2
Georgia,GEO,31/5/21,2,2,3,4,2
Georgia,GEO,1/6/21,2,2,3,4,2
Georgia,GEO,2/6/21,2,2,3,4,2
Georgia,GEO,3/6/21,2,2,3,4,2
Georgia,GEO,4/6/21,2,2,3,4,2
Georgia,GEO,5/6/21,2,2,3,4,2
Georgia,GEO,6/6/21,2,2,3,4,2
Georgia,GEO,7/6/21,2,2,3,4,2
Georgia,GEO,8/6/21,2,2,3,4,2
Georgia,GEO,9/6/21,2,2,3,4,2
Georgia,GEO,10/6/21,2,2,3,4,2
Georgia,GEO,11/6/21,2,2,3,4,2
Georgia,GEO,12/6/21,2,2,3,4,2
Georgia,GEO,13/6/21,2,2,3,4,2
Georgia,GEO,14/6/21,2,2,3,4,2
Georgia,GEO,15/6/21,2,2,3,4,2
Georgia,GEO,16/6/21,2,2,3,4,2
Georgia,GEO,17/6/21,2,2,3,4,2
Georgia,GEO,18/6/21,2,2,3,4,2
Georgia,GEO,19/6/21,2,2,3,4,2
Georgia,GEO,20/6/21,2,2,3,4,2
Georgia,GEO,21/6/21,2,2,3,4,2
Georgia,GEO,22/6/21,2,3,2,4,2
Georgia,GEO,23/6/21,2,3,2,4,2
Georgia,GEO,24/6/21,2,3,2,4,2
Georgia,GEO,25/6/21,2,3,2,4,2
Georgia,GEO,26/6/21,2,3,2,4,2
Georgia,GEO,27/6/21,2,3,2,4,2
Georgia,GEO,28/6/21,2,3,2,4,2
Georgia,GEO,29/6/21,2,3,2,4,2
Georgia,GEO,30/6/21,2,3,2,4,0
Georgia,GEO,1/7/21,2,3,2,4,0
Georgia,GEO,2/7/21,2,3,2,4,0
Georgia,GEO,3/7/21,2,3,2,4,0
Georgia,GEO,4/7/21,2,3,2,4,0
Georgia,GEO,5/7/21,2,3,2,4,0
Georgia,GEO,6/7/21,2,3,2,4,0
Georgia,GEO,7/7/21,2,3,2,4,0
Georgia,GEO,8/7/21,2,3,2,4,0
Georgia,GEO,9/7/21,2,3,2,4,0
Georgia,GEO,10/7/21,2,3,2,4,0
Georgia,GEO,11/7/21,2,3,2,4,0
Georgia,GEO,12/7/21,2,3,2,4,0
Georgia,GEO,13/7/21,2,3,2,4,0
Georgia,GEO,14/7/21,2,3,2,4,0
Georgia,GEO,15/7/21,2,3,2,4,0
Georgia,GEO,16/7/21,2,3,2,4,0
Georgia,GEO,17/7/21,2,3,2,4,0
Georgia,GEO,18/7/21,2,3,2,4,0
Georgia,GEO,19/7/21,2,3,2,4,0
Georgia,GEO,20/7/21,2,3,2,4,0
Georgia,GEO,21/7/21,2,4,2,4,0
Georgia,GEO,22/7/21,2,4,2,4,0
Georgia,GEO,23/7/21,2,4,2,4,0
Georgia,GEO,24/7/21,2,4,2,4,0
Georgia,GEO,25/7/21,2,4,2,4,0
Georgia,GEO,26/7/21,2,4,2,4,0
Georgia,GEO,27/7/21,2,4,2,4,0
Georgia,GEO,28/7/21,2,4,2,4,0
Georgia,GEO,29/7/21,2,4,2,4,0
Georgia,GEO,30/7/21,2,4,2,4,0
Georgia,GEO,31/7/21,2,4,2,4,0
Georgia,GEO,1/8/21,2,4,2,4,0
Georgia,GEO,2/8/21,2,4,2,4,0
Georgia,GEO,3/8/21,2,4,2,4,0
Georgia,GEO,4/8/21,2,4,2,4,0
Georgia,GEO,5/8/21,2,4,2,4,0
Georgia,GEO,6/8/21,2,4,2,4,0
Georgia,GEO,7/8/21,2,4,2,4,0
Georgia,GEO,8/8/21,2,4,2,4,0
Georgia,GEO,9/8/21,2,4,2,4,0
Georgia,GEO,10/8/21,2,4,2,4,0
Georgia,GEO,11/8/21,2,4,2,4,0
Georgia,GEO,12/8/21,2,4,2,4,0
Georgia,GEO,13/8/21,2,4,2,4,0
Georgia,GEO,14/8/21,2,4,3,4,0
Georgia,GEO,15/8/21,2,4,3,4,0
Georgia,GEO,16/8/21,2,4,3,4,0
Georgia,GEO,17/8/21,2,4,3,4,0
Georgia,GEO,18/8/21,2,4,3,4,0
Georgia,GEO,19/8/21,2,4,3,4,0
Georgia,GEO,20/8/21,2,4,3,4,0
Georgia,GEO,21/8/21,2,4,3,4,0
Georgia,GEO,22/8/21,2,4,3,4,0
Georgia,GEO,23/8/21,2,4,3,4,0
Georgia,GEO,24/8/21,2,4,3,4,0
Georgia,GEO,25/8/21,2,4,3,4,0
Georgia,GEO,26/8/21,2,4,3,4,0
Georgia,GEO,27/8/21,2,4,3,4,0
Georgia,GEO,28/8/21,2,4,3,4,0
Georgia,GEO,29/8/21,2,4,3,4,0
Georgia,GEO,30/8/21,2,4,3,4,0
Georgia,GEO,31/8/21,2,4,3,4,0
Georgia,GEO,1/9/21,2,4,3,4,0
Georgia,GEO,2/9/21,2,4,3,4,0
Georgia,GEO,3/9/21,2,4,3,4,0
Georgia,GEO,4/9/21,2,4,3,4,0
Georgia,GEO,5/9/21,2,4,3,4,0
Georgia,GEO,6/9/21,2,4,3,4,0
Georgia,GEO,7/9/21,2,4,3,4,0
Georgia,GEO,8/9/21,2,4,3,4,0
Georgia,GEO,9/9/21,2,4,3,4,0
Georgia,GEO,10/9/21,2,4,3,4,0
Georgia,GEO,11/9/21,2,4,3,4,0
Georgia,GEO,12/9/21,2,4,3,4,0
Georgia,GEO,13/9/21,2,4,3,4,0
Georgia,GEO,14/9/21,2,4,3,4,0
Georgia,GEO,15/9/21,2,4,3,4,0
Georgia,GEO,16/9/21,2,4,3,4,0
Georgia,GEO,17/9/21,2,4,3,4,0
Georgia,GEO,18/9/21,2,4,3,4,0
Georgia,GEO,19/9/21,2,4,3,4,0
Georgia,GEO,20/9/21,2,4,3,4,0
Georgia,GEO,21/9/21,2,4,3,4,0
Georgia,GEO,22/9/21,2,4,3,4,0
Georgia,GEO,23/9/21,2,4,3,4,0
Georgia,GEO,24/9/21,2,4,3,4,0
Georgia,GEO,25/9/21,2,4,3,4,0
Georgia,GEO,26/9/21,2,4,3,4,0
Georgia,GEO,27/9/21,2,4,3,4,0
Georgia,GEO,28/9/21,2,4,3,4,0
Georgia,GEO,29/9/21,2,4,3,4,0
Georgia,GEO,30/9/21,2,4,3,4,0
Georgia,GEO,1/10/21,2,4,3,4,0
Georgia,GEO,2/10/21,2,4,3,4,0
Georgia,GEO,3/10/21,2,4,3,4,0
Georgia,GEO,4/10/21,2,4,3,4,0
Georgia,GEO,5/10/21,2,4,3,4,0
Georgia,GEO,6/10/21,2,4,3,4,0
Georgia,GEO,7/10/21,2,4,3,4,0
Georgia,GEO,8/10/21,2,4,3,4,0
Georgia,GEO,9/10/21,2,4,3,4,0
Georgia,GEO,10/10/21,2,4,3,4,0
Georgia,GEO,11/10/21,2,4,3,4,0
Georgia,GEO,12/10/21,2,4,3,4,0
Georgia,GEO,13/10/21,2,4,3,4,0
Georgia,GEO,14/10/21,2,4,3,4,0
Georgia,GEO,15/10/21,2,4,3,4,0
Georgia,GEO,16/10/21,2,4,3,4,0
Georgia,GEO,17/10/21,2,5,3,4,0
Georgia,GEO,18/10/21,2,5,3,4,0
Georgia,GEO,19/10/21,2,5,3,4,0
Georgia,GEO,20/10/21,2,5,3,4,0
Georgia,GEO,21/10/21,2,5,3,4,0
Georgia,GEO,22/10/21,2,5,3,4,0
Georgia,GEO,23/10/21,2,5,3,4,0
Georgia,GEO,24/10/21,2,5,3,4,0
Georgia,GEO,25/10/21,2,5,3,4,0
Georgia,GEO,26/10/21,2,5,3,4,0
Georgia,GEO,27/10/21,2,5,3,4,0
Georgia,GEO,28/10/21,2,5,3,4,0
Georgia,GEO,29/10/21,2,5,3,4,0
Georgia,GEO,30/10/21,2,5,3,4,0
Georgia,GEO,31/10/21,2,5,3,4,0
Georgia,GEO,1/11/21,2,5,3,4,0
Georgia,GEO,2/11/21,2,5,3,4,0
Georgia,GEO,3/11/21,2,5,3,4,0
Georgia,GEO,4/11/21,2,5,3,4,0
Georgia,GEO,5/11/21,2,5,3,4,0
Georgia,GEO,6/11/21,2,5,3,4,0
Georgia,GEO,7/11/21,2,5,3,4,0
Georgia,GEO,8/11/21,2,5,3,4,0
Germany,DEU,1/1/20,0,0,0,0,0
Germany,DEU,2/1/20,0,0,0,0,0
Germany,DEU,3/1/20,0,0,0,0,0
Germany,DEU,4/1/20,0,0,0,0,0
Germany,DEU,5/1/20,0,0,0,0,0
Germany,DEU,6/1/20,0,0,0,0,0
Germany,DEU,7/1/20,0,0,0,0,0
Germany,DEU,8/1/20,0,0,0,0,0
Germany,DEU,9/1/20,0,0,0,0,0
Germany,DEU,10/1/20,0,0,0,0,0
Germany,DEU,11/1/20,0,0,0,0,0
Germany,DEU,12/1/20,0,0,0,0,0
Germany,DEU,13/1/20,0,0,0,0,0
Germany,DEU,14/1/20,0,0,0,0,0
Germany,DEU,15/1/20,0,0,0,0,0
Germany,DEU,16/1/20,0,0,0,0,0
Germany,DEU,17/1/20,0,0,0,0,0
Germany,DEU,18/1/20,0,0,0,0,0
Germany,DEU,19/1/20,0,0,0,0,0
Germany,DEU,20/1/20,0,0,0,0,0
Germany,DEU,21/1/20,0,0,0,0,0
Germany,DEU,22/1/20,0,0,0,0,0
Germany,DEU,23/1/20,0,0,0,0,0
Germany,DEU,24/1/20,0,0,0,0,0
Germany,DEU,25/1/20,0,0,0,0,0
Germany,DEU,26/1/20,0,0,0,0,0
Germany,DEU,27/1/20,1,0,0,0,0
Germany,DEU,28/1/20,1,0,0,0,0
Germany,DEU,29/1/20,1,0,0,0,0
Germany,DEU,30/1/20,1,0,0,0,0
Germany,DEU,31/1/20,1,0,0,0,0
Germany,DEU,1/2/20,1,0,0,0,0
Germany,DEU,2/2/20,1,0,0,0,0
Germany,DEU,3/2/20,1,0,0,0,0
Germany,DEU,4/2/20,1,0,0,0,0
Germany,DEU,5/2/20,1,0,0,0,0
Germany,DEU,6/2/20,1,0,0,0,0
Germany,DEU,7/2/20,1,0,0,0,0
Germany,DEU,8/2/20,1,0,0,0,0
Germany,DEU,9/2/20,1,0,0,0,0
Germany,DEU,10/2/20,1,0,0,0,0
Germany,DEU,11/2/20,1,0,0,0,0
Germany,DEU,12/2/20,1,0,0,0,0
Germany,DEU,13/2/20,1,0,0,0,0
Germany,DEU,14/2/20,1,0,0,0,0
Germany,DEU,15/2/20,1,0,0,0,0
Germany,DEU,16/2/20,1,0,0,0,0
Germany,DEU,17/2/20,1,0,0,0,0
Germany,DEU,18/2/20,1,0,0,0,0
Germany,DEU,19/2/20,1,0,0,0,0
Germany,DEU,20/2/20,1,0,0,0,0
Germany,DEU,21/2/20,1,0,0,0,0
Germany,DEU,22/2/20,1,0,0,0,0
Germany,DEU,23/2/20,1,0,0,0,0
Germany,DEU,24/2/20,1,0,0,0,0
Germany,DEU,25/2/20,1,0,0,0,0
Germany,DEU,26/2/20,1,0,0,0,0
Germany,DEU,27/2/20,1,0,0,0,0
Germany,DEU,28/2/20,1,0,0,0,0
Germany,DEU,29/2/20,1,0,0,0,0
Germany,DEU,1/3/20,1,0,0,0,0
Germany,DEU,2/3/20,1,0,0,0,0
Germany,DEU,3/3/20,1,0,0,0,0
Germany,DEU,4/3/20,1,0,0,0,0
Germany,DEU,5/3/20,1,0,0,0,0
Germany,DEU,6/3/20,1,0,0,0,0
Germany,DEU,7/3/20,1,0,0,0,0
Germany,DEU,8/3/20,1,0,0,0,0
Germany,DEU,9/3/20,1,0,0,0,1
Germany,DEU,10/3/20,1,0,0,1,1
Germany,DEU,11/3/20,1,0,0,1,1
Germany,DEU,12/3/20,1,0,0,1,1
Germany,DEU,13/3/20,1,0,0,1,1
Germany,DEU,14/3/20,1,0,0,1,1
Germany,DEU,15/3/20,1,0,0,1,1
Germany,DEU,16/3/20,1,0,0,1,1
Germany,DEU,17/3/20,1,0,0,1,1
Germany,DEU,18/3/20,1,0,0,1,1
Germany,DEU,19/3/20,1,0,0,1,1
Germany,DEU,20/3/20,1,0,0,1,1
Germany,DEU,21/3/20,1,0,0,4,2
Germany,DEU,22/3/20,1,0,0,4,2
Germany,DEU,23/3/20,1,0,0,4,2
Germany,DEU,24/3/20,1,0,0,4,2
Germany,DEU,25/3/20,1,0,0,4,2
Germany,DEU,26/3/20,1,0,0,4,2
Germany,DEU,27/3/20,1,0,0,4,2
Germany,DEU,28/3/20,1,0,0,4,2
Germany,DEU,29/3/20,1,0,0,4,2
Germany,DEU,30/3/20,1,0,0,4,2
Germany,DEU,31/3/20,1,0,0,4,2
Germany,DEU,1/4/20,1,0,1,4,2
Germany,DEU,2/4/20,1,0,1,4,2
Germany,DEU,3/4/20,1,0,1,4,2
Germany,DEU,4/4/20,1,0,1,4,2
Germany,DEU,5/4/20,1,0,1,4,2
Germany,DEU,6/4/20,1,0,2,4,2
Germany,DEU,7/4/20,1,0,2,4,2
Germany,DEU,8/4/20,1,0,2,4,2
Germany,DEU,9/4/20,1,0,2,4,2
Germany,DEU,10/4/20,1,0,2,4,2
Germany,DEU,11/4/20,1,0,2,4,2
Germany,DEU,12/4/20,1,0,2,4,2
Germany,DEU,13/4/20,1,0,2,4,2
Germany,DEU,14/4/20,1,0,2,4,2
Germany,DEU,15/4/20,1,0,2,4,2
Germany,DEU,16/4/20,1,0,2,4,2
Germany,DEU,17/4/20,1,0,2,4,2
Germany,DEU,18/4/20,1,0,2,4,2
Germany,DEU,19/4/20,1,0,2,4,2
Germany,DEU,20/4/20,1,0,2,4,2
Germany,DEU,21/4/20,1,0,2,4,2
Germany,DEU,22/4/20,1,0,2,4,2
Germany,DEU,23/4/20,1,0,2,4,2
Germany,DEU,24/4/20,1,0,2,4,2
Germany,DEU,25/4/20,1,0,2,4,2
Germany,DEU,26/4/20,1,0,2,4,2
Germany,DEU,27/4/20,1,0,2,4,2
Germany,DEU,28/4/20,1,0,2,4,2
Germany,DEU,29/4/20,3,0,2,4,2
Germany,DEU,30/4/20,3,0,2,4,2
Germany,DEU,1/5/20,3,0,2,4,2
Germany,DEU,2/5/20,3,0,2,4,2
Germany,DEU,3/5/20,3,0,2,4,2
Germany,DEU,4/5/20,3,0,2,4,2
Germany,DEU,5/5/20,3,0,2,4,2
Germany,DEU,6/5/20,3,0,2,4,0
Germany,DEU,7/5/20,3,0,2,4,0
Germany,DEU,8/5/20,3,0,2,4,0
Germany,DEU,9/5/20,3,0,2,4,0
Germany,DEU,10/5/20,3,0,2,4,0
Germany,DEU,11/5/20,3,0,2,4,0
Germany,DEU,12/5/20,3,0,2,4,0
Germany,DEU,13/5/20,3,0,2,4,0
Germany,DEU,14/5/20,3,0,2,4,0
Germany,DEU,15/5/20,3,0,2,4,0
Germany,DEU,16/5/20,3,0,2,4,0
Germany,DEU,17/5/20,3,0,2,4,0
Germany,DEU,18/5/20,3,0,2,4,0
Germany,DEU,19/5/20,3,0,2,4,0
Germany,DEU,20/5/20,3,0,2,4,0
Germany,DEU,21/5/20,3,0,2,4,0
Germany,DEU,22/5/20,3,0,2,4,0
Germany,DEU,23/5/20,3,0,2,4,0
Germany,DEU,24/5/20,3,0,2,4,0
Germany,DEU,25/5/20,3,0,2,4,0
Germany,DEU,26/5/20,3,0,2,4,0
Germany,DEU,27/5/20,3,0,2,4,0
Germany,DEU,28/5/20,3,0,2,4,0
Germany,DEU,29/5/20,3,0,2,4,0
Germany,DEU,30/5/20,3,0,2,4,0
Germany,DEU,31/5/20,3,0,2,4,0
Germany,DEU,1/6/20,3,0,2,4,0
Germany,DEU,2/6/20,3,0,2,4,0
Germany,DEU,3/6/20,3,0,2,4,0
Germany,DEU,4/6/20,3,0,2,4,0
Germany,DEU,5/6/20,3,0,2,4,0
Germany,DEU,6/6/20,3,0,2,4,0
Germany,DEU,7/6/20,3,0,2,4,0
Germany,DEU,8/6/20,3,0,2,4,0
Germany,DEU,9/6/20,3,0,2,4,0
Germany,DEU,10/6/20,3,0,2,4,0
Germany,DEU,11/6/20,3,0,2,4,0
Germany,DEU,12/6/20,3,0,2,4,0
Germany,DEU,13/6/20,3,0,2,4,0
Germany,DEU,14/6/20,3,0,2,4,0
Germany,DEU,15/6/20,3,0,2,4,0
Germany,DEU,16/6/20,3,0,2,4,0
Germany,DEU,17/6/20,3,0,2,4,0
Germany,DEU,18/6/20,3,0,2,4,0
Germany,DEU,19/6/20,3,0,2,4,0
Germany,DEU,20/6/20,3,0,2,4,0
Germany,DEU,21/6/20,3,0,2,4,0
Germany,DEU,22/6/20,3,0,2,4,0
Germany,DEU,23/6/20,3,0,2,4,0
Germany,DEU,24/6/20,3,0,2,4,0
Germany,DEU,25/6/20,3,0,2,4,0
Germany,DEU,26/6/20,3,0,2,4,0
Germany,DEU,27/6/20,3,0,2,4,0
Germany,DEU,28/6/20,3,0,2,4,0
Germany,DEU,29/6/20,3,0,2,4,0
Germany,DEU,30/6/20,3,0,2,4,0
Germany,DEU,1/7/20,3,0,2,4,0
Germany,DEU,2/7/20,3,0,2,4,0
Germany,DEU,3/7/20,3,0,2,4,0
Germany,DEU,4/7/20,3,0,2,4,0
Germany,DEU,5/7/20,3,0,2,4,0
Germany,DEU,6/7/20,3,0,2,4,0
Germany,DEU,7/7/20,3,0,2,3,0
Germany,DEU,8/7/20,3,0,2,3,0
Germany,DEU,9/7/20,3,0,2,3,0
Germany,DEU,10/7/20,3,0,2,3,0
Germany,DEU,11/7/20,3,0,2,3,0
Germany,DEU,12/7/20,3,0,2,3,0
Germany,DEU,13/7/20,3,0,2,3,0
Germany,DEU,14/7/20,3,0,2,3,0
Germany,DEU,15/7/20,3,0,2,3,0
Germany,DEU,16/7/20,3,0,2,3,0
Germany,DEU,17/7/20,3,0,2,3,0
